0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.7104891413830567,0.7259473382203208,0.7525186387721892,0.7773027611239929,0.8067817216345934,0.8379467195767405,0.874922030417836,0.9150029940525259,0.9503759850754698,0.9510822099995058,0.9142499191359521,0.8770662958915638,0.8405007640224809,0.8045578028331821,0.7772923987439309,0.7424363653386603,0.7207599610232394,0.7069335627642128,0.705784152771709,0.7057833988244879,0.7057833988244879,0.7057832468411416,0.7050780240783476,0.6921597149978349,0.6753631966775373,0.6548422603890689,0.6469794604440624,0.6656304947631329,0.6827334473537974,0.7072905096115112,0.7213463607184347,0.721927785896268,0.7272723042344555,0.7253860553753926,0.67783534038238,0.6350520230780488,0.5790291280548487,0.5170459923658286,0.4632785390938152,0.40883266050771194,0.3468461886098062,0.28769560095565305,0.2379897997879974,0.17671289968919623,0.11638614615852116,0.07337618006883861,0.06838684892488267,0.10700841812090456,0.16527464984850582,0.22617097788785712,0.27533562500064157,0.33540078737962675,0.3974808700271555,0.4575545326998278,0.5069207223172758,0.5676120224294618,0.628598067151259,0.674759435417311,0.7029613781079975,0.7057800190951418,0.7057833988244879,0.7058677315201582,0.7125329121523456,0.7096504880864023,0.7260862907895267,0.7484934848247087,0.7744477258989702,0.8114573391855586,0.8456388045833885,0.88275964483462,0.9207027965645054,0.9579793217411336,0.9692164980950002,0.9380871489890987,0.8971011991567917,0.8563920181979792,0.8229417666820633,0.7838003266691111,0.751292971732787,0.7305557691658993,0.7184846688996709,0.7062252317424282,0.6956023640934479,0.6896922782037742,0.6923812181132454,0.696567833103817,0.6883800104341233,0.6743752649696115,0.6532872991944507,0.6357225118873688,0.6321395427937073,0.6440417983049422,0.6687294572442228,0.6935955405390586,0.7054626938984043,0.7061765445160604,0.7164994604692101,0.7013939871968482,0.6477585068809755,0.59723364602401,0.5393837865850517,0.4839837904674815,0.4311475584573672,0.3692225339015329,0.30721421432368734,0.25351331287602674,0.19900239806463116,0.1370093763715441,0.07590075793830175,0.02981462898218945,0.0169161194265246,0.051904496865051275,0.1081186358020374,0.1610899804770476,0.21633821184089852,0.2783720815097843,0.33924242074924216,0.3883897359211361,0.4485042268232977,0.5098832619733265,0.559931768516075,0.6181388100226171,0.6635140056493407,0.6859175215172963,0.7036640588727563,0.7057813066795333,0.7057851079120323,0.707738850715474,0.7204845458749376,0.7259916514724623,0.7521649009897624,0.7838991576623222,0.8217472609630705,0.8595994634414779,0.9009253274315863,0.9422957018181544,0.985574379021056,1.0,0.9658959507618277,0.9277131030643844,0.8900235839347235,0.8532958906749508,0.8221428836759772,0.7911023673579551,0.7619512096755248,0.7455728848915157,0.7340579476042635,0.7224531080708783,0.7219050200414174,0.7219026938400006,0.7197222321399712,0.7019354007721312,0.6799628467568177,0.6552915037591935,0.6419867781178388,0.6498547713449638,0.6705661705661798,0.7019638074034131,0.7213975447769352,0.7317679946074072,0.7386053174262068,0.745945316452906,0.7149176143235674,0.6683738480237977,0.6175255115517033,0.5662217036200121,0.5044537684432862,0.4423700723096968,0.3802863361672446,0.3182283759586455,0.26161583219557283,0.20991826981878425,0.148073313258267,0.08741539884335614,0.03839734947450468,0.0,0.013552270441379743,0.06501016367888646,0.12424285245824418,0.17383517841059648,0.2350662330358544,0.29714853333894276,0.3576808885803704,0.4069113963968758,0.46727980048364115,0.5285396486805056,0.5780408726109059,0.6282778171242209,0.6788020994673949,0.7159986398290461,0.7218970262388513,0.721904939268811,0.7219049392688119,0.7219243149131187,0.7269233671557878,0.7464522656930734,0.7710343458825353,0.8104854937543697,0.8434428896793982,0.8787229400339456,0.9136387528578149,0.9542964334710051,0.9743573212145828,0.9425328368038501,0.9048370604734681,0.8703118079668939,0.8333794267123502,0.7958502594680694,0.7652823037821617,0.7408187786706928,0.7128579745308317,0.7058062147014601,0.7012107608724696,0.6907868784321369,0.7023753523857854,0.7057416180541471,0.6988243522821347,0.6758887223129815,0.6552572981763349,0.6292999922981939,0.6275690627752004,0.6489156637961999,0.6620710925005961,0.6848239923105202,0.6965594011178395,0.7084314412336772,0.723503053212935,0.7327438344838235,0.7029281376760044,0.656022678811246,0.6071718126418326,0.5477581334505861,0.48610883509130565,0.4356293156150808,0.37761720228916973,0.31554728748102256,0.25346355133857035,0.19137981519611857,0.1293742570887284,0.0779820119097705,0.0676616015481426,0.10390741976559648,0.15201697837762884,0.21267797141294364,0.2715455821748227,0.3213459458601604,0.3828153250315047,0.4448807559639807,0.5022545702037173,0.553295054964615,0.6114036781930419,0.6583796487251061,0.7003624467337564,0.7233960039663243,0.7369129326085315
